address,contract_ticker_symbol,balance,quote,contract_decimals,contract_address,contract_name
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,DEPH,115000000000000000000,0.10170043,18,0xc14a00033080eca5bea2bcd3d0645fa7825142da,Defiance Phoenix
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,PEOPLE,2000000000000000000,0.046477094,18,0x7a58c0be72be218b41c608b7fe7c5bb630736c71,ConstitutionDAO
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,KCS,66363989,0.0,6,0x039b5649a59967e3e936d7471f9c3700100ee1ab,Kucoin Shares
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,MIR,0,0.0,18,0x09a3ecafa817268f77be1283176b946c4ff2e608,Wrapped MIR Token
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,API3,0,0.0,18,0x0b38210ea11411557c13457d4da7dc6ea731b88a,API3
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,DEFIB,36117762427139870,0.0,9,0x154f0dce06eb0e7ea5d6cf1bc70039ca22b5fb17,DEFIBase
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,LIMIT,0,0.0,18,0x1712aad2c773ee04bdc9114b32163c058321cd85,LimitSwap
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,MCC,11295131241608,0.0,9,0x1a7981d87e3b6a95c1516eb820e223fe979896b3,MultiChainCapital
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,LGB,0,0.0,18,0x21e783bcf445b515957a10e992ad3c8e9ff51288,Let's Go Brandon
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,BFR,0,0.0,18,0x244c5276ea5bb927575417156038d7381b44ab2c,Bridge Finance Token
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,BID,0,0.0,18,0x25e1474170c4c0aa64fa98123bdc8db49d7802fa,Bidao
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,HEX,0,0.0,8,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,HEX
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,FLOKI,18021249244778,0.0,9,0x2de72ada48bdf7bac276256d3f016fe058490c34,FLOKI
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,RUNE,0,0.0,18,0x3155ba85d5f96b2d030a4966af206230e46849cb,THORChain ETH.RUNE
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,FF9.io,300000000000000000000000,0.0,18,0x34278f6f40079eae344cbac61a764bcf85afc949,FF9.io
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,PICKLE,0,0.0,18,0x429881672b9ae42b8eba0e26cd9c73711b891ca5,PickleToken
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,FLOKI,18550008020365,0.0,9,0x43f11c02439e2736800433b4594994bd43cd066d,FLOKI
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,PAXG,0,0.0,18,0x45804880de22913dafe09f4980848ece6ecbaf78,Paxos Gold
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,QNT,0,0.0,18,0x4a220e6096b25eadb88358cb44068a3248254675,Quant
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,PAINT,0,0.0,18,0x4c6ec08cf3fc987c6c4beb03184d335a2dfc4042,Paint
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,GDAO,0,0.0,18,0x515d7e9d75e2b76db60f8a051cd890eba23286bc,Governor
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,eRSDL,0,0.0,18,0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6,UnFederalReserveToken
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,Inuyasha,0,0.0,18,0x5bddbfdc228e1bbdb9ef5ca1dc56b54c4d6d6621,Inuyasha
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,XFI,0,0.0,18,0x5befbb272290dd5b8521d4a938f6c4757742c430,Xfinance
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,DEXTF,0,0.0,18,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF Token
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,HYPE,0,0.0,18,0x610c67be018a5c5bdc70acd8dc19688a11421073,HYPE-Finance
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,CORE,0,0.0,18,0x62359ed7505efc61ff1d56fef82158ccaffa23d7,cVault.finance
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,ENOL,0,0.0,18,0x63d0eea1d7c0d1e89d7e665708d7e8997c0a9ed6,Ethanol
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,BMI,0,0.0,18,0x725c263e32c72ddc3a19bea12c5a0479a81ee688,Bridge Mutual
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,ELON,0,0.0,18,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,Dogelon
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,LIT,0,0.0,18,0x763fa6806e1acf68130d2d0f0df754c93cc546b2,LITION
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,AXN,0,0.0,18,0x7d85e23014f84e6e21d5663acd8751bef3562352,Axion
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,CP3R,0,0.0,18,0x7ef1081ecc8b5b5b130656a41d4ce4f89dbbcc8c,CP3RToken
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,VitalikIQ,8940596947126359974199,0.0,9,0x867ca3b44e06742d6bef7a3e286a81e9ae6fefff,Vitalik IQ
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,MPH,0,0.0,18,0x8888801af4d980682e47f1a9036e589479e835c5,88mph.app
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,YLDY,0,0.0,18,0x88cb253d4c8cab8cdf7948a9251db85a13669e23,Yieldly
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,AIRx,0,0.0,8,0x8cb1d155a5a1d5d667611b7710920fd9d1cd727f,Aircoins
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,STARL,0,0.0,18,0x8e6cd950ad6ba651f6dd608dc70e5886b1aa6b24,StarLink
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,MOCA,0,0.0,18,0x9ac07635ddbde5db18648c360defb00f5f22537e,Museum of Crypto Art
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,GME,0,0.0,18,0x9eb6be354d88fd88795a04de899a57a77c545590,GameStop.Finance
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,USDC,0,0.0,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,RFI,0,0.0,9,0xa1afffe3f4d611d252010e3eaf6f4d77088b0cd7,reflect.finance
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,WTF,0,0.0,18,0xa68dd8cb83097765263adad881af6eed479c4a33,fees.wtf
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,GTU,18151040835607873827866,0.0,18,0xa8007b46aab6695346c89be8b377276662cbd6c3,Concordium
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,YETI,0,0.0,18,0xb4bebd34f6daafd808f73de0d10235a92fbb6c3d,Yearn Ecosystem Token Index
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,GM,0,0.0,9,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,GM
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,WETH,0,0.0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,ITS,0,0.0,18,0xc32cc5b70bee4bd54aa62b9aefb91346d18821c4,IterationSyndicate
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,ORO,0,0.0,18,0xc3eb2622190c57429aac3901808994443b64b466,ORO Token
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,BOSON,0,0.0,18,0xc477d038d5420c6a9e0b031712f61c5120090de9,Boson Token
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,FOX,0,0.0,18,0xc770eefad204b5180df6a14ee197d99d808ee52d,FOX
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,NIOX,0,0.0,4,0xc813ea5e3b48bebeedb796ab42a30c5599b01740,Autonio
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,TREE,0,0.0,18,0xce222993a7e4818e0d12bc56376c5a60f92a5783,tree.finance
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,yERB,0,0.0,18,0xd09763c7021d0f1483ee659f04e523f1bcfa3349,erebus protocol
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,ETHY,0,0.0,18,0xd1afbccc9a2c2187ea544363b986ea0ab6ef08b5,Ethereum Yield
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,BONDLY,0,0.0,18,0xd2dda223b2617cb616c1580db421e4cfae6a8a85,Bondly Token
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,AstroLion,0,0.0,9,0xd3d1615a2cdd71e209a3efb6a91fb9323bffd71d,AstroLion | t.me/AstroLionToken
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,USDT,0,0.0,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,UWL,0,0.0,18,0xdbdd6f355a37b94e6c7d32fef548e98a280b8df5,UniWhales.io
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,LK3R,0,0.0,18,0xe3f3869ddd41c23eff3630f58e5bfa584c770d67,Lock3r
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,ART,5776874422495521000,0.0,18,0xe51f24b251430a6e615f66e0d3c3a97c442ab38c,ART Token
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,NTX,0,0.0,6,0xf0d33beda4d734c72684b5f9abbebf715d0a7935,NuNet Utility Token
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,CREW,294000000000000000,0.0,18,0xf212f5f479801606e4eee5ecb150d09cd16320f3,CREW
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,KCS,0,0.0,6,0xf34960d9d60be18cc1d5afc1a6f012a723a28811,KuCoin Token
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,DPR,0,0.0,18,0xf3ae5d769e153ef72b4e3591ac004e89f48107a1,Deeper Network
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,ALIEN,0,0.0,9,0xf42965f82f9e3171d1205c5e3058caf324a09432,Alien Inu
0x2c6eadd3a66d3aa0cb000e5bfbc714f0c477a17e,BBANK,0,0.0,18,0xf4b5470523ccd314c6b9da041076e7d79e0df267,BlockBank
0x2cdd61a4978911362f8e66621da3bf330e210296,ETH,5028080336603677,9.636728,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x2cdd61a4978911362f8e66621da3bf330e210296,WETH,0,0.0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether
0x2cf283248b78aad679b0afb2c7aa6632e2e89ec6,ETH,153324161422266644,293.85834,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x2cf283248b78aad679b0afb2c7aa6632e2e89ec6,WETH,560000000000000,1.0736613,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether
0x2dce231cd14daef55d6ab0654da7c58b23100782,stkAAVE,29999990000000000000,3273.3093,18,0x4da27a545c0c5b758a6ba100e3a049001de870f5,Staked Aave
0x2dce231cd14daef55d6ab0654da7c58b23100782,RARE,11823000000000000000000,3230.543,18,0xba5bde662c17e2adff1075610382b9b691296350,SuperRare
0x2dce231cd14daef55d6ab0654da7c58b23100782,UNO,15624154569078501559647,1440.9037,18,0x474021845c4643113458ea4414bdb7fb74a01a77,UnoRe
0x2dce231cd14daef55d6ab0654da7c58b23100782,BLANK,5823282868190827745377,551.3131,18,0x41a3dba3d677e573636ba691a70ff2d606c29666,GoBlank Token
0x2dce231cd14daef55d6ab0654da7c58b23100782,HAKA,13270212564300000000000,266.80786,18,0xd85ad783cc94bd04196a13dc042a3054a9b52210,TribeOne
0x2dce231cd14daef55d6ab0654da7c58b23100782,AAVE,1027183718260458421,112.17813,18,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,Aave Token
0x2dce231cd14daef55d6ab0654da7c58b23100782,RARI,31454135897252689700,102.07056,18,0xfca59cd816ab1ead66534d82bc21e7515ce441cf,Rarible
0x2dce231cd14daef55d6ab0654da7c58b23100782,NGL,127066282090000000000,49.44313,18,0x2653891204f463fb2a2f4f412564b19e955166ae,Gold Fever Native Gold
0x2dce231cd14daef55d6ab0654da7c58b23100782,PRT,6128337899000000000000,24.536608,18,0x6d0f5149c502faf215c89ab306ec3e50b15e2892,Portion Token
0x2dce231cd14daef55d6ab0654da7c58b23100782,ETH,5789714160765165,11.086174,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x2dce231cd14daef55d6ab0654da7c58b23100782,BLANK,5823282868190827745377,8.380617,18,0xaec7e1f531bb09115103c53ba76829910ec48966,Blank Token
0x2dce231cd14daef55d6ab0654da7c58b23100782,USDC,8000000,8.005747,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin
0x2dce231cd14daef55d6ab0654da7c58b23100782,ART,65792180922865640000,0.039586697,18,0xe51f24b251430a6e615f66e0d3c3a97c442ab38c,ART Token
0x2dce231cd14daef55d6ab0654da7c58b23100782,FRR,1000000000000000000,0.014628379,18,0xe6602b34d8510b033e000975b3322537c7172441,Frontrow
0x2dce231cd14daef55d6ab0654da7c58b23100782,ORN,0,0.0,8,0x0258f474786ddfd37abce6df6bbb1dd5dfc4434a,Orion Protocol
0x2dce231cd14daef55d6ab0654da7c58b23100782,MANA,0,0.0,18,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,Decentraland MANA
0x2dce231cd14daef55d6ab0654da7c58b23100782,UNI,0,0.0,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap
0x2dce231cd14daef55d6ab0654da7c58b23100782,MKT2,10,0.0,0,0x2a46f2ffd99e19a89476e2f62270e0a35bbf0756,MakersTokenV2
0x2dce231cd14daef55d6ab0654da7c58b23100782,COLR,8,0.0,0,0x3867ef780a3afcf1201ef4f2acc6a46e3bd1eb88,Cryptovoxels Color
0x2dce231cd14daef55d6ab0654da7c58b23100782,SOS,0,0.0,18,0x3b484b82567a09e2588a13d54d032153f0c0aee0,SOS
0x2dce231cd14daef55d6ab0654da7c58b23100782,GHST,0,0.0,18,0x3f382dbd960e3a9bbceae22651e88158d2791550,Aavegotchi GHST Token
0x2dce231cd14daef55d6ab0654da7c58b23100782,LUNA 2.0 (lunav2.io),250457000000000000000000,0.0,18,0x471c3a7f132bc94938516cb2bf6f02c7521d2797,LUNA 2.0 (lunav2.io)
0x2dce231cd14daef55d6ab0654da7c58b23100782,OCTO,0,0.0,18,0x7240ac91f01233baaf8b064248e80feaa5912ba3,Octo.fi
0x2dce231cd14daef55d6ab0654da7c58b23100782,CVPA,1,0.0,0,0x79986af15539de2db9a5086382daeda917a9cf0c,Cryptovoxels Parcel
0x2dce231cd14daef55d6ab0654da7c58b23100782,LEND,0,0.0,18,0x80fb784b7ed66730e8b1dbd9820afd29931aab03,EthLend Token
0x2dce231cd14daef55d6ab0654da7c58b23100782,BOTTO,0,0.0,18,0x9dfad1b7102d46b1b197b90095b5c4e9f5845bba,Botto
0x2dce231cd14daef55d6ab0654da7c58b23100782,SENT,0,0.0,8,0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,SENTinel
0x2dce231cd14daef55d6ab0654da7c58b23100782,RODZ,15000000,0.0,4,0xa685d6f87e3be27d72ce216842147c4149e0ce9a,RODZ
0x2dce231cd14daef55d6ab0654da7c58b23100782,LunaV2.io (Luna Token),258542000000000000000000,0.0,18,0xaf0b2fbedd5d1fda457580fb3dabad1f5c8bbc36,LunaV2.io (Luna Token)
0x2dce231cd14daef55d6ab0654da7c58b23100782,WETH,0,0.0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether
0x2dce231cd14daef55d6ab0654da7c58b23100782,MOD,0,0.0,18,0xea1ea0972fa092dd463f2968f9bb51cc4c981d71,Modefi
0x2df819b22420b7be533c873c0de84fa65be38817,ETH,7146980713350111,13.685075,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x2df819b22420b7be533c873c0de84fa65be38817,LOOKS,7880810272467040000,4.2077627,18,0xf4d2888d29d722226fafa5d9b24f9164c092421e,LooksRare Token
0x2df819b22420b7be533c873c0de84fa65be38817,SAITAMA,138721305307779930,0.70507926,9,0x8b3192f5eebd8579568a2ed41e6feb402f93f73f,Saitama Inu
0x2df819b22420b7be533c873c0de84fa65be38817,APE,0,0.0,18,0x4d224452801aced8b2f0aebe155379bb5d594381,ApeCoin
0x2df819b22420b7be533c873c0de84fa65be38817,ELON,0,0.0,18,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,Dogelon
0x2df819b22420b7be533c873c0de84fa65be38817,MATIC,0,0.0,18,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Matic Token
0x2df819b22420b7be533c873c0de84fa65be38817,USDC,0,0.0,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin
0x2df819b22420b7be533c873c0de84fa65be38817,WETH,0,0.0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether
0x2e0ed5bb8a35366aa93a458c24a7eda595251b50,ETH,56327677638175505,107.95661,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x2e64db49fc597a731091471607f6cd0251d7eafb,SAND,117000000000000000000,167.50305,18,0x3845badade8e6dff049820680d1f14bd3903a5d0,SAND
0x2e64db49fc597a731091471607f6cd0251d7eafb,SOS,45774602717500000000000000,18.922153,18,0x3b484b82567a09e2588a13d54d032153f0c0aee0,SOS
0x2e64db49fc597a731091471607f6cd0251d7eafb,ETH,3354426989752075,6.4290347,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x2e64db49fc597a731091471607f6cd0251d7eafb,ENS,64474637309360128,0.7699139,18,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,Ethereum Name Service
0x2e64db49fc597a731091471607f6cd0251d7eafb,PREY,200000000000000000000000,0.6744685,18,0x71ad3c0d535bbc60f699cc320e2f5cde315a9781,Prey
0x2e64db49fc597a731091471607f6cd0251d7eafb,APE,0,0.0,18,0x4d224452801aced8b2f0aebe155379bb5d594381,ApeCoin
0x2e64db49fc597a731091471607f6cd0251d7eafb,Wrapped ApeCoin (ape.claims),10000000000000000000000,0.0,18,0x9da458800bb0fea8e0734ecf4ba9d0e13dde7118,APE.claims
0x2e64db49fc597a731091471607f6cd0251d7eafb,BOTTO,0,0.0,18,0x9dfad1b7102d46b1b197b90095b5c4e9f5845bba,Botto
0x2e64db49fc597a731091471607f6cd0251d7eafb,USDC,0,0.0,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin
0x2e64db49fc597a731091471607f6cd0251d7eafb,WETH,0,0.0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether
0x2e64db49fc597a731091471607f6cd0251d7eafb,ICEDAO.io,5555000000000000000000,0.0,18,0xd9a64a60392298ba1c50ee5c40a1d1391d68b30e,ICEDAO.io
0x2e64db49fc597a731091471607f6cd0251d7eafb,LOOKS,0,0.0,18,0xf4d2888d29d722226fafa5d9b24f9164c092421e,LooksRare Token
0x2e89ddeeff60002d663f07452308c85824c7f8ef,$ADS,1127975524878835656163,176.60074,18,0x3106a0a076bedae847652f42ef07fd58589e001f,Alkimi Exchange
0x2e89ddeeff60002d663f07452308c85824c7f8ef,CELL,406693437063106125248,142.79851,18,0x26c8afbbfe1ebaca03c2bb082e69d0476bffe099,Cellframe Token
0x2e89ddeeff60002d663f07452308c85824c7f8ef,ALBT,1462449156503774292933,136.18752,18,0x00a8b738e453ffd858a7edf03bccfe20412f0eb0,AllianceBlock Token
0x2e89ddeeff60002d663f07452308c85824c7f8ef,ETH,8818977338325524,16.886621,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x2e89ddeeff60002d663f07452308c85824c7f8ef,HWI,141094340858148597842418,7.485583,18,0x3b6fd94921110ba497a0c754819fb7e647036633,Hollywood Inu
0x2e89ddeeff60002d663f07452308c85824c7f8ef,ROOTx,840000000000000000000,5.711,18,0xd718ad25285d65ef4d79262a6cd3aea6a8e01023,ROOTx
0x2e89ddeeff60002d663f07452308c85824c7f8ef,NFD,101596266291440170576501,5.54467,18,0xdfdb7f72c1f195c5951a234e8db9806eb0635346,Feisty Doge NFT
0x2e89ddeeff60002d663f07452308c85824c7f8ef,DINGER,2033151317507907,5.0434194,9,0x9e5bd9d9fad182ff0a93ba8085b664bcab00fa68,Dinger Token
0x2e89ddeeff60002d663f07452308c85824c7f8ef,GAS,741054235307825612835586,4.829983,18,0x6bba316c48b49bd1eac44573c5c871ff02958469,Gas DAO
0x2e89ddeeff60002d663f07452308c85824c7f8ef,FISH,32906666669999987498,0.44440562,18,0x2604e9f68259e609e8744fb67cc410d50fc9aa0f,FISH Tank
0x2e89ddeeff60002d663f07452308c85824c7f8ef,MASK,5233850689859137870371342,0.0,18,0x241357313e802e16eeb9380f2b027224e90b56dd,MaskDAO
0x2e89ddeeff60002d663f07452308c85824c7f8ef,NGL,0,0.0,18,0x2653891204f463fb2a2f4f412564b19e955166ae,Gold Fever Native Gold
0x2e89ddeeff60002d663f07452308c85824c7f8ef,SOS,0,0.0,18,0x3b484b82567a09e2588a13d54d032153f0c0aee0,SOS
0x2e89ddeeff60002d663f07452308c85824c7f8ef,POLS,0,0.0,18,0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa,PolkastarterToken
0x2e89ddeeff60002d663f07452308c85824c7f8ef,USDC,0,0.0,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin
0x2e89ddeeff60002d663f07452308c85824c7f8ef,LTX,0,0.0,8,0xa393473d64d2f9f026b60b6df7859a689715d092,Lattice Token
0x2e89ddeeff60002d663f07452308c85824c7f8ef,WETH,0,0.0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether
0x2e89ddeeff60002d663f07452308c85824c7f8ef,ROAR,0,0.0,18,0xcbba83a4d3f35d294a26012ac54e9ab6627da018,Roar Token
0x2e89ddeeff60002d663f07452308c85824c7f8ef,ADS,0,0.0,11,0xcfcecfe2bd2fed07a9145222e8a7ad9cf1ccd22a,Adshares
0x2e89ddeeff60002d663f07452308c85824c7f8ef,BLOOM,8888000000000000000000,0.0,18,0xf40d0d4933c895d2f4eb5402364a83e2e935b9b7,BLOOM
0x2e89ddeeff60002d663f07452308c85824c7f8ef,LOOKS,0,0.0,18,0xf4d2888d29d722226fafa5d9b24f9164c092421e,LooksRare Token
0x2e8abfe042886e4938201101a63730d04f160a82,akSwap.io,250000000000000000000000,97790.625,18,0x82dfdb2ec1aa6003ed4acba663403d7c2127ff67,akSwap.io
0x2e8abfe042886e4938201101a63730d04f160a82,MATIC,4128974261485360135581,2629.1885,18,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Matic Token
0x2e8abfe042886e4938201101a63730d04f160a82,ENS,165695593915044610048,1977.6637,18,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,Ethereum Name Service
0x2e8abfe042886e4938201101a63730d04f160a82,WETH,300247243105776710,575.6497,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether
0x2e8abfe042886e4938201101a63730d04f160a82,ETH,244772304048744008,469.1262,18,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Ether
0x2e8abfe042886e4938201101a63730d04f160a82,NXM,3935517364748499774,245.52448,18,0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,NXM
0x2e8abfe042886e4938201101a63730d04f160a82,GVT,1477822744970111917,146.0562,18,0x3adb04e127b9c0a5d36094125669d4603ac52a0c,Gro Vault Token
0x2e8abfe042886e4938201101a63730d04f160a82,PUNK2936,10716413605078864926774,63.28679,18,0xe7315fe7e1593abb56d0b8876d775abcc84a439c,eCell CryptoPunk #2936
0x2e8abfe042886e4938201101a63730d04f160a82,MVI,1007441432545277660,53.613792,18,0x72e364f2abdc788b7e918bc238b21f109cd634d7,Metaverse Index
0x2e8abfe042886e4938201101a63730d04f160a82,EQZ,927052807078249010116,33.516483,18,0x1da87b114f35e1dc91f72bf57fc07a768ad40bb0,Equalizer
0x2e8abfe042886e4938201101a63730d04f160a82,stETH,10221184274826077,19.209396,18,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,Liquid staked Ether 2.0
0x2e8abfe042886e4938201101a63730d04f160a82,HEX,10100000000,7.8302555,8,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,HEX
0x2e8abfe042886e4938201101a63730d04f160a82,MBBT,1000000000000000000,4.82163,18,0x4ee4f96838454e67fce92b2c53b0f1a97d047179,meebitsdaopool
0x2e8abfe042886e4938201101a63730d04f160a82,ETHY,9500000000000000,0.020737309,18,0xd1afbccc9a2c2187ea544363b986ea0ab6ef08b5,Ethereum Yield
0x2e8abfe042886e4938201101a63730d04f160a82,CHI,0,0.0,0,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,Chi Gastoken by 1inch
0x2e8abfe042886e4938201101a63730d04f160a82,wOMI,0,0.0,18,0x04969cd041c0cafb6ac462bd65b536a5bdb3a670,Wrapped OMI Token
0x2e8abfe042886e4938201101a63730d04f160a82,YFI,0,0.0,18,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,yearn.finance
0x2e8abfe042886e4938201101a63730d04f160a82,wNXM,0,0.0,18,0x0d438f3b5175bebc262bf23753c1e53d03432bde,Wrapped NXM
0x2e8abfe042886e4938201101a63730d04f160a82,UNI-V2,0,0.0,18,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Uniswap V2
0x2e8abfe042886e4938201101a63730d04f160a82,rETH-THETA,93162257905350792,0.0,18,0x0fabaf48bbf864a3947bdd0ba9d764791a60467a,Ribbon ETH Theta Vault
0x2e8abfe042886e4938201101a63730d04f160a82,1INCH,0,0.0,18,0x111111111117dc0aa78b770fa6a738034120c302,1INCH Token
0x2e8abfe042886e4938201101a63730d04f160a82,GRID,0,0.0,12,0x12b19d3e2ccc14da04fae33e63652ce469b3f2fd,GRID Token
0x2e8abfe042886e4938201101a63730d04f160a82,REP,0,0.0,18,0x1985365e9f78359a9b6ad760e32412f4a445e862,Augur Token
0x2e8abfe042886e4938201101a63730d04f160a82,BNT,0,0.0,18,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,Bancor Network Token
0x2e8abfe042886e4938201101a63730d04f160a82,UNI,0,0.0,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap
